time,temperature_C,humidity_pct,snowfall_cm,precip_mm,dewpoint_C,segment_id,CP,S_struct,SCE,admissible,depth_est_cm,depth_min_cm,depth_max_cm,corridor_score
2024-05-26 04:52:00+00:00,15.0,51.208481187818656,0.0,0.0,5.0,0,10.114801250318761,25.235875503195643,1.096979528466021e-11,False,31.30760965856423,3.434380688065003e-10,62.615219316785016,3.434380688065003e-10
2024-05-26 05:52:00+00:00,15.6,43.73795067879357,0.0,0.0,3.3,0,10.114801250318761,25.235875503195643,1.096979528466021e-11,False,31.30760965856423,3.434380688065003e-10,62.615219316785016,3.434380688065003e-10
2024-05-26 05:59:00+00:00,,,0.0,0.0,,0,7.888778077530016,25.246360243140554,1.0855380685638937e-11,False,28.402264682767097,3.0831739546571484e-10,56.804529365225875,3.0831739546571484e-10
2024-05-26 06:00:00+00:00,15.6,43.73795067879357,0.0,0.0,3.3,0,4.8993775307971195,27.031899711258834,1.8205185983891994e-12,False,23.07300894718415,4.2004841909149145e-11,46.14601789432629,4.2004841909149145e-11
2024-05-26 06:52:00+00:00,15.0,45.45515926340521,0.0,0.0,3.3,0,4.6769021072164305,25.775290427150473,6.396370299504445e-12,False,22.573273843734945,1.4438701837664674e-10,45.1465476873255,1.4438701837664674e-10
2024-05-26 07:52:00+00:00,15.0,42.0445660075587,0.0,0.0,2.2,0,4.6769021072164305,24.86049329933221,1.5967059465031253e-11,False,22.573273843734945,3.6042880578335045e-10,45.14654768710946,3.6042880578335045e-10
2024-05-26 08:52:00+00:00,13.3,59.60087967414592,0.0,0.0,5.6,0,7.154919042964572,27.33851023508035,1.3397873145069697e-12,False,27.282077013561267,3.6552180696171577e-11,54.56415402708598,3.6552180696171577e-11
2024-05-26 09:00:00+00:00,13.3,59.60087967414592,0.0,0.0,5.6,0,7.154919042964572,26.883332584346018,2.112112289024682e-12,False,27.282077013561267,5.762281013046055e-11,54.56415402706491,5.762281013046055e-11
2024-05-26 09:52:00+00:00,12.8,71.6238116516006,0.0,0.0,7.8,0,12.039311022875717,29.557859108763672,1.4560788450944529e-13,False,33.38359335263698,4.86091440540105e-12,66.7671867052691,4.86091440540105e-12
2024-05-26 10:52:00+00:00,13.3,71.71795908564957,0.0,0.0,8.3,0,12.074224029668875,22.770668530970024,1.2906970212116572e-10,False,33.41835458720952,4.313297071950625e-09,66.83670917010575,4.313297071950625e-09
2024-05-26 11:52:00+00:00,13.9,68.97327743069953,0.0,0.0,8.3,0,10.262048439506426,24.58284412113247,2.1076886105282814e-11,False,31.4787008635995,6.634729928443544e-10,62.95740172653552,6.634729928443544e-10
2024-05-26 12:00:00+00:00,13.9,68.97327743069953,0.0,0.0,8.3,0,9.643852750379533,23.864101045479273,4.3246662832091944e-11,False,30.744772746616214,1.3296088208222008e-09,61.48954549190282,1.3296088208222008e-09
2024-05-26 12:52:00+00:00,13.9,77.34059823866517,0.0,0.0,10.0,0,10.588809669331939,24.80905796443168,1.680981852150295e-11,False,31.850519334754537,5.354014498328447e-10,63.70103866897367,5.354014498328447e-10
